entry_time,exit_time,pnl_usd,position,n_bars,won,session,dow,hour
2024-08-09 14:30:00+00:00,2024-08-09 15:15:00+00:00,-12.499471664428711,1,4,False,Overlap (12-16),Friday,14
2024-08-09 15:30:00+00:00,2024-08-09 16:00:00+00:00,-11.003395080566406,-1,3,False,Overlap (12-16),Friday,15
2024-08-09 16:15:00+00:00,2024-08-09 20:30:00+00:00,31.99539566040039,1,18,True,NY      (16-22),Friday,16
2024-08-09 20:45:00+00:00,2024-08-09 20:45:00+00:00,3.999094009399414,-1,1,True,NY      (16-22),Friday,20
2024-08-09 21:00:00+00:00,2024-08-09 21:00:00+00:00,-11.498113632202148,1,1,False,NY      (16-22),Friday,21
2024-08-09 21:15:00+00:00,2024-08-09 21:15:00+00:00,1.0009803771972656,-1,1,True,NY      (16-22),Friday,21
2024-08-09 21:30:00+00:00,2024-08-09 22:45:00+00:00,-5.501886367797852,1,6,False,NY      (16-22),Friday,21
2024-08-09 23:00:00+00:00,2024-08-12 00:00:00+00:00,0.5003013610839844,-1,5,True,Off     (22-00),Friday,23
2024-08-12 00:15:00+00:00,2024-08-12 00:30:00+00:00,0.0055828094482421875,1,2,True,Asia    (00-07),Monday,0
2024-08-12 00:45:00+00:00,2024-08-12 01:00:00+00:00,19.502262115478516,-1,2,True,Asia    (00-07),Monday,0
2024-08-12 01:15:00+00:00,2024-08-12 06:00:00+00:00,10.501960754394531,1,20,True,Asia    (00-07),Monday,1
2024-08-12 06:15:00+00:00,2024-08-12 07:00:00+00:00,-3.999849319458008,-1,4,False,Asia    (00-07),Monday,6
2024-08-12 07:15:00+00:00,2024-08-12 15:00:00+00:00,25.999168395996094,1,32,True,London  (07-12),Monday,7
2024-08-12 15:15:00+00:00,2024-08-12 16:00:00+00:00,-9.000679016113281,-1,4,False,Overlap (12-16),Monday,15
2024-08-12 16:15:00+00:00,2024-08-12 18:15:00+00:00,65.99984550476074,1,9,True,NY      (16-22),Monday,16
2024-08-12 18:30:00+00:00,2024-08-12 20:00:00+00:00,48.499921798706055,-1,7,True,NY      (16-22),Monday,18
2024-08-12 20:15:00+00:00,2024-08-13 00:45:00+00:00,17.49954605102539,1,19,True,NY      (16-22),Monday,20
2024-08-13 01:00:00+00:00,2024-08-13 01:15:00+00:00,-6.997962951660156,-1,2,False,Asia    (00-07),Tuesday,1
2024-08-13 01:30:00+00:00,2024-08-13 02:45:00+00:00,15.502790451049805,1,6,True,Asia    (00-07),Tuesday,1
2024-08-13 03:00:00+00:00,2024-08-13 04:00:00+00:00,22.500375747680664,-1,5,True,Asia    (00-07),Tuesday,3
2024-08-13 04:15:00+00:00,2024-08-13 06:30:00+00:00,30.999998092651367,1,10,True,Asia    (00-07),Tuesday,4
2024-08-13 06:45:00+00:00,2024-08-13 13:00:00+00:00,81.50301361083984,-1,26,True,Asia    (00-07),Tuesday,6
2024-08-13 13:15:00+00:00,2024-08-13 17:00:00+00:00,174.99885940551758,1,16,True,Overlap (12-16),Tuesday,13
2024-08-13 17:15:00+00:00,2024-08-13 19:00:00+00:00,-19.50301742553711,-1,8,False,NY      (16-22),Tuesday,17
2024-08-13 19:15:00+00:00,2024-08-13 20:15:00+00:00,80.99637413024902,1,5,True,NY      (16-22),Tuesday,19
2024-08-13 20:30:00+00:00,2024-08-13 21:00:00+00:00,-47.505279541015625,-1,3,False,NY      (16-22),Tuesday,20
2024-08-13 21:15:00+00:00,2024-08-13 22:00:00+00:00,64.99848747253418,1,4,True,NY      (16-22),Tuesday,21
2024-08-13 22:15:00+00:00,2024-08-14 02:00:00+00:00,-0.000377655029296875,-1,16,False,Off     (22-00),Tuesday,22
2024-08-14 02:15:00+00:00,2024-08-14 03:15:00+00:00,-20.498414993286133,1,5,False,Asia    (00-07),Wednesday,2
2024-08-14 03:30:00+00:00,2024-08-14 04:00:00+00:00,6.50248908996582,-1,3,True,Asia    (00-07),Wednesday,3
2024-08-14 04:15:00+00:00,2024-08-14 04:15:00+00:00,12.999395370483398,1,1,True,Asia    (00-07),Wednesday,4
2024-08-14 04:30:00+00:00,2024-08-14 07:00:00+00:00,18.500904083251953,-1,11,True,Asia    (00-07),Wednesday,4
2024-08-14 07:15:00+00:00,2024-08-14 08:00:00+00:00,8.499244689941406,1,4,True,London  (07-12),Wednesday,7
2024-08-14 08:15:00+00:00,2024-08-14 09:00:00+00:00,12.498716354370117,-1,4,True,London  (07-12),Wednesday,8
2024-08-14 09:15:00+00:00,2024-08-14 10:00:00+00:00,55.50346755981445,1,4,True,London  (07-12),Wednesday,9
2024-08-14 10:15:00+00:00,2024-08-14 11:00:00+00:00,-24.497886657714844,-1,4,False,London  (07-12),Wednesday,10
2024-08-14 11:15:00+00:00,2024-08-14 11:45:00+00:00,56.49886512756348,1,3,True,London  (07-12),Wednesday,11
2024-08-14 12:00:00+00:00,2024-08-14 16:15:00+00:00,-23.50248908996582,-1,18,False,Overlap (12-16),Wednesday,12
2024-08-14 16:30:00+00:00,2024-08-14 17:30:00+00:00,93.99614715576172,1,5,True,NY      (16-22),Wednesday,16
2024-08-14 17:45:00+00:00,2024-08-15 05:15:00+00:00,167.50059509277344,-1,47,True,NY      (16-22),Wednesday,17
2024-08-15 05:30:00+00:00,2024-08-15 08:00:00+00:00,3.0036964416503906,1,11,True,Asia    (00-07),Thursday,5
2024-08-15 08:15:00+00:00,2024-08-15 09:15:00+00:00,-25.499244689941406,-1,5,False,London  (07-12),Thursday,8
2024-08-15 09:30:00+00:00,2024-08-15 10:45:00+00:00,-6.997962951660156,1,6,False,London  (07-12),Thursday,9
2024-08-15 11:00:00+00:00,2024-08-15 12:15:00+00:00,0.0055828094482421875,-1,6,True,London  (07-12),Thursday,11
2024-08-15 12:30:00+00:00,2024-08-15 13:00:00+00:00,-0.9957752227783203,1,3,False,Overlap (12-16),Thursday,12
2024-08-15 13:15:00+00:00,2024-08-15 13:30:00+00:00,12.003997802734375,-1,2,True,Overlap (12-16),Thursday,13
2024-08-15 13:45:00+00:00,2024-08-15 14:45:00+00:00,12.504676818847656,1,5,True,Overlap (12-16),Thursday,13
2024-08-15 15:00:00+00:00,2024-08-15 16:15:00+00:00,261.503080368042,-1,6,True,Overlap (12-16),Thursday,15
2024-08-15 16:30:00+00:00,2024-08-15 19:00:00+00:00,128.00059700012207,1,11,True,NY      (16-22),Thursday,16
2024-08-15 19:15:00+00:00,2024-08-15 20:15:00+00:00,38.49826240539551,-1,5,True,NY      (16-22),Thursday,19
2024-08-15 20:30:00+00:00,2024-08-15 22:15:00+00:00,-13.500829696655273,1,8,False,NY      (16-22),Thursday,20
2024-08-15 22:30:00+00:00,2024-08-15 23:30:00+00:00,18.000225067138672,-1,5,True,Off     (22-00),Thursday,22
2024-08-15 23:45:00+00:00,2024-08-16 06:00:00+00:00,37.99758338928223,1,26,True,Off     (22-00),Thursday,23
2024-08-16 06:15:00+00:00,2024-08-16 07:00:00+00:00,10.996679306030273,-1,4,True,Asia    (00-07),Friday,6
2024-08-16 07:15:00+00:00,2024-08-16 08:15:00+00:00,29.998640060424805,1,5,True,London  (07-12),Friday,7
2024-08-16 08:30:00+00:00,2024-08-16 10:00:00+00:00,-5.00120735168457,-1,7,False,London  (07-12),Friday,8
2024-08-16 10:15:00+00:00,2024-08-16 11:00:00+00:00,15.997509002685547,1,4,True,London  (07-12),Friday,10
2024-08-16 11:15:00+00:00,2024-08-16 12:00:00+00:00,26.499847412109375,-1,4,True,London  (07-12),Friday,11
2024-08-16 12:15:00+00:00,2024-08-16 14:15:00+00:00,36.00082778930664,1,9,True,Overlap (12-16),Friday,12
2024-08-16 14:30:00+00:00,2024-08-16 15:15:00+00:00,-2.003093719482422,-1,4,False,Overlap (12-16),Friday,14
2024-08-16 15:30:00+00:00,2024-08-16 15:45:00+00:00,16.498188018798828,1,2,True,Overlap (12-16),Friday,15
2024-08-16 16:00:00+00:00,2024-08-16 16:00:00+00:00,-14.996906280517578,-1,1,False,NY      (16-22),Friday,16
2024-08-16 16:15:00+00:00,2024-08-16 19:45:00+00:00,34.504751205444336,1,15,True,NY      (16-22),Friday,16
2024-08-16 20:00:00+00:00,2024-08-16 20:00:00+00:00,-17.500301361083984,-1,1,False,NY      (16-22),Friday,20
2024-08-16 20:15:00+00:00,2024-08-16 20:45:00+00:00,27.4952449798584,1,3,True,NY      (16-22),Friday,20
