timestamp,price,atr,position,action,lots,pnl_usd,balance_usd,drawdown_pct,flipped
2023-01-27 12:00:00+00:00,1.0888500213623047,0.0010550000006332994,1,0,0.5,28.002262115478516,10028.002262115479,0.0,False
2023-01-27 13:00:00+00:00,1.087820053100586,0.0011542857391759753,-1,1,0.5,42.9984130859375,10071.000675201416,0.0,True
2023-01-27 14:00:00+00:00,1.086609959602356,0.0012207143008708954,-1,0,0.5,60.50467491149902,10131.505350112915,0.0,False
2023-01-27 15:00:00+00:00,1.0861400365829468,0.0012985714711248875,-1,0,0.5,23.496150970458984,10155.001501083374,0.0,False
2023-01-27 16:00:00+00:00,1.0864299535751343,0.0014735714066773653,-1,0,0.5,-14.495849609375,10140.505651473999,0.0014274591301467092,False
2023-01-27 17:00:00+00:00,1.0837700366973877,0.0016728570917621255,-1,0,0.5,132.9958438873291,10273.501495361328,0.0,False
2023-01-27 18:00:00+00:00,1.0855599641799927,0.0017992857610806823,-1,0,0.5,-89.49637413024902,10184.00512123108,0.008711379870890004,False
2023-01-27 19:00:00+00:00,1.0865600109100342,0.0018664285307750106,1,1,0.5,41.502336502075195,10225.507457733154,0.004671633877684643,True
2023-01-27 20:00:00+00:00,1.0865099430084229,0.0018899999558925629,-1,1,0.5,-5.996604919433594,10219.51085281372,0.005255330188250342,True
2023-01-27 21:00:00+00:00,1.0867700576782227,0.0018871428910642862,-1,0,0.5,-13.005733489990234,10206.50511932373,0.006521279630693365,False
2023-01-27 22:00:00+00:00,1.0864499807357788,0.001897142850793898,-1,0,0.5,16.003847122192383,10222.508966445923,0.004963500413021726,False
2023-01-27 23:00:00+00:00,1.0866700410842896,0.0018485714681446552,-1,0,0.5,-11.00301742553711,10211.505949020386,0.006034509886325951,False
2023-01-30 00:00:00+00:00,1.0864800214767456,0.0017300000181421638,-1,0,0.5,9.500980377197266,10221.006929397583,0.005109705389875824,False
2023-01-30 01:00:00+00:00,1.0870800018310547,0.0016742857405915856,1,1,0.5,21.4990177154541,10242.505947113037,0.0030170383741401183,True
2023-01-30 02:00:00+00:00,1.087380051612854,0.0016314286040142179,1,0,0.5,15.00248908996582,10257.508436203003,0.001556729141037878,False
2023-01-30 03:00:00+00:00,1.0872600078582764,0.0015999999595806003,1,0,0.5,-6.002187728881836,10251.506248474121,0.00214096886997469,False
2023-01-30 04:00:00+00:00,1.0868300199508667,0.0015528571093454957,1,0,0.5,-21.4993953704834,10230.006853103638,0.004233672645818862,False
2023-01-30 05:00:00+00:00,1.0867600440979004,0.0014571428764611483,1,0,0.5,-3.4987926483154297,10226.508060455322,0.004574237413332178,False
2023-01-30 06:00:00+00:00,1.0875400304794312,0.0013128571445122361,-1,1,0.5,-47.499319076538086,10179.008741378784,0.009197716477211702,True
2023-01-30 07:00:00+00:00,1.0868200063705444,0.0011099999537691474,-1,0,0.5,36.00120544433594,10215.00994682312,0.005693438460549989,False
2023-01-30 08:00:00+00:00,1.0861200094223022,0.0009828571928665042,1,1,0.5,-43.499847412109375,10171.51009941101,0.009927617764631498,True
2023-01-30 09:00:00+00:00,1.0858700275421143,0.0009657142800278962,1,0,0.5,-12.499094009399414,10159.011005401611,0.011144252036310242,False
