timestamp,price,atr,position,action,lots,pnl_usd,balance_usd,drawdown_pct,flipped
2022-02-10 04:00:00+00:00,1834.27001953125,0.8342857360839844,-1,1,0.5,-6.450146484375,9993.549853515626,0.0006450146484374272,True
2022-02-10 04:15:00+00:00,1833.72998046875,0.8671428561210632,-1,0,0.5,2.7001953125,9996.250048828126,0.0003749951171874272,False
2022-02-10 04:30:00+00:00,1833.9599609375,0.8571428656578064,-1,0,0.5,-1.14990234375,9995.100146484376,0.0004899853515624272,False
2022-02-10 04:45:00+00:00,1834.1500244140625,0.8642857074737549,-1,0,0.5,-0.9503173828125,9994.149829101563,0.0005850170898436773,False
2022-02-10 05:00:00+00:00,1833.9300537109375,0.8650000095367432,-1,0,0.5,1.099853515625,9995.249682617188,0.00047503173828117724,False
2022-02-10 05:15:00+00:00,1834.06005859375,0.8735714554786682,-1,0,0.5,-0.6500244140625,9994.599658203126,0.0005400341796874273,False
2022-02-10 05:30:00+00:00,1834.030029296875,0.8799999952316284,1,1,0.5,-3.950146484375,9990.649511718751,0.0009350488281248545,True
2022-02-10 05:45:00+00:00,1833.9599609375,0.8799999952316284,1,0,0.5,-0.350341796875,9990.299169921876,0.0009700830078123544,False
2022-02-10 06:00:00+00:00,1834.27001953125,0.8535714149475098,1,0,0.5,1.55029296875,9991.849462890626,0.0008150537109373545,False
2022-02-10 06:15:00+00:00,1833.8299560546875,0.8135714530944824,1,0,0.5,-2.2003173828125,9989.649145507814,0.0010350854492186044,False
2022-02-10 06:30:00+00:00,1834.0999755859375,0.6942856907844543,1,0,0.5,1.35009765625,9990.999243164064,0.0009000756835936044,False
2022-02-10 06:45:00+00:00,1833.9300537109375,0.6600000262260437,1,0,0.5,-0.849609375,9990.149633789064,0.0009850366210936044,False
2022-02-10 07:00:00+00:00,1833.81005859375,0.6549999713897705,1,0,0.5,-0.5999755859375,9989.549658203126,0.0010450341796873544,False
2022-02-10 07:15:00+00:00,1833.6500244140625,0.618571400642395,1,0,0.5,-0.8001708984375,9988.749487304689,0.0011250512695311044,False
2022-02-10 07:30:00+00:00,1834.2900390625,0.6242856979370117,-1,1,0.5,-7.0000732421875,9981.749414062502,0.0018250585937497818,True
2022-02-10 07:45:00+00:00,1834.3399658203125,0.5842857360839844,-1,0,0.5,-0.2496337890625,9981.49978027344,0.0018500219726560318,False
2022-02-10 08:00:00+00:00,1834.56005859375,0.6278571486473083,-1,0,0.5,-1.1004638671875,9980.399316406252,0.001960068359374782,False
2022-02-10 08:15:00+00:00,1833.949951171875,0.6557142734527588,-1,0,0.5,3.050537109375,9983.449853515627,0.0016550146484372817,False
2022-02-10 08:30:00+00:00,1834.449951171875,0.6578571200370789,-1,0,0.5,-2.5,9980.949853515627,0.0019050146484372817,False
2022-02-10 08:45:00+00:00,1834.2099609375,0.675000011920929,-1,0,0.5,1.199951171875,9982.149804687502,0.0017850195312497817,False
2022-02-10 09:00:00+00:00,1834.2900390625,0.7171428799629211,-1,0,0.5,-0.400390625,9981.749414062502,0.0018250585937497818,False
2022-02-10 09:15:00+00:00,1834.510009765625,0.7578571438789368,-1,0,0.5,-1.099853515625,9980.649560546877,0.0019350439453122818,False
2022-02-10 09:30:00+00:00,1834.969970703125,0.8364285826683044,-1,0,0.5,-2.2998046875,9978.349755859377,0.0021650244140622816,False
